Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,PassFinThird,PPA,CrsPA,PrgP,ID,SCA,PassLiveShot,PassDeadShot,TO,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,TO.1,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Lost,Blocks,BlockSh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,CarriesFinThird,CPA,Mis,Dis,Rec,PrgR,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG,xAG,PrgP,PrgC
2022-09-27,Álvarez Kevin,Friendlies (M),Neutral,L 2–3,mx Mexico,co Colombia,Y,RB,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-13,Álvarez Kevin,Quarter-finals,Away,L 0–1,Pachuca,UANL,Y,RB,90,32,50,64.0,505,290,18,22,81.8,11,15,73.3,2,10,20.0,0,0.0,0.0,0,2,0,0,3,636b0833,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,3,66.7,1,2,1,1,3,5,3,0,62,2,19,27,18,1,62,3,1,33.3,2,66.7,25,138,70,2,3,1,1,0,29,8,0,0,0,1,1,0,0,0.2,0.2,0.0,3,2
2022-10-16,Álvarez Kevin,Quarter-finals,Home,W 2–1,Pachuca,UANL,Y,RB,81,30,42,71.4,573,276,12,17,70.6,14,16,87.5,4,7,57.1,0,0.0,0.0,0,5,1,0,3,636b0833,4,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0,47,2,11,26,10,0,47,1,1,100.0,0,0.0,20,147,77,2,1,0,1,0,22,1,0,0,0,0,0,2,1,0.0,0.0,0.0,3,2
2022-10-23,Álvarez Kevin,Semi-finals,Away,W 1–0,Pachuca,Monterrey,Y,RB,90,25,37,67.6,408,218,12,16,75.0,10,14,71.4,2,5,40.0,0,0.0,0.1,0,0,1,0,7,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,7,0,53,7,21,22,10,1,53,1,0,0.0,1,100.0,17,125,77,4,2,1,2,0,22,4,0,0,0,0,0,0,0,0.0,0.0,0.0,7,4
2022-10-27,Álvarez Kevin,Finals,Away,W 5–1,Pachuca,Toluca,Y,RB,90,31,44,70.5,540,271,16,17,94.1,13,14,92.9,2,10,20.0,0,0.0,0.0,0,2,0,0,2,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,50.0,1,2,1,1,0,2,0,0,50,1,12,26,12,0,50,4,4,100.0,0,0.0,21,167,66,3,3,0,2,0,27,4,0,0,0,0,0,0,0,0.0,0.0,0.0,2,3
2022-10-30,Álvarez Kevin,Finals,Home,W 3–1,Pachuca,Toluca,Y,RB,90,27,38,71.1,493,344,12,13,92.3,12,16,75.0,2,7,28.6,0,0.0,0.0,1,5,3,1,5,636b0833,4,3,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,1,0,45,2,10,20,16,1,45,2,2,100.0,0,0.0,15,200,90,5,5,0,2,1,21,2,0,0,0,0,0,0,0,0.0,0.0,0.0,5,5
2022-11-09,Álvarez Kevin,Friendlies (M),Neutral,W 4–0,mx Mexico,iq Iraq,N,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-26,Álvarez Kevin,Group stage,Neutral,L 0–2,mx Mexico,ar Argentina,Y,RB,65,16,22,72.7,202,45,10,13,76.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0,0,0,0,1,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,2,0,31,1,7,10,14,1,31,2,0,0.0,2,100.0,16,43,3,0,0,0,0,1,13,5,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
2022-11-30,Álvarez Kevin,Group stage,Neutral,W 2–1,mx Mexico,sa Saudi Arabia,N,RB,5,3,7,42.9,60,31,1,2,50.0,2,5,40.0,0,0,0,0,0.0,0.0,0,1,0,0,2,636b0833,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,2,1,7,1,1,100.0,0,0.0,4,42,37,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,1
2023-05-06,Álvarez Kevin,Reclassification,Home,D 4 (2)–4 (4),Pachuca,Santos,Y,RB,120,43,54,79.6,729,398,14,15,93.3,22,28,78.6,3,5,60.0,0,0.1,0.1,2,7,1,1,5,636b0833,5,4,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,0,3,6,50.0,3,1,0,1,3,7,4,0,73,3,16,39,18,1,73,1,1,100.0,0,0.0,39,254,130,5,2,0,0,2,36,3,0,0,0,3,0,0,0,0.1,0.1,0.1,5,5
2023-06-07,Álvarez Kevin,Friendlies (M),Home,W 2–0,mx Mexico,gt Guatemala,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-10,Álvarez Kevin,Friendlies (M),Neutral,D 2–2,mx Mexico,cm Cameroon,N,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,Álvarez Kevin,Apertura 2023 Regular Season,Home,L 1–2,América,FC Juárez,Y,RB,90,50,64,78.1,703,194,34,36,94.4,15,21,71.4,1,3,33.3,0,0.2,0.1,2,1,1,0,4,636b0833,5,3,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,2,0,75,1,13,31,32,1,75,3,2,66.7,0,0.0,46,252,154,5,2,0,2,0,55,10,0,0,0,0,0,0,0,0.0,0.0,0.2,4,5
2023-07-15,Álvarez Kevin,Apertura 2023 Regular Season,Home,W 3–0,América,Puebla,Y,RB,89,36,43,83.7,650,194,15,18,83.3,18,20,90.0,3,4,75.0,0,0.2,0.2,2,4,1,1,3,636b0833,4,3,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,1,100.0,0,1,0,1,1,4,2,0,59,1,13,25,22,5,59,3,1,33.3,2,66.7,39,200,101,2,1,0,3,0,39,9,1,0,0,3,2,0,0,0.5,0.5,0.2,3,2
2023-08-20,Álvarez Kevin,Apertura 2023 Regular Season,Home,D 1–1,América,Atlas,Y,RB,83,46,60,76.7,783,233,23,30,76.7,16,18,88.9,4,8,50.0,0,0.3,0.6,2,5,3,2,5,636b0833,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,3,3,100.0,0,1,0,1,0,3,0,0,68,0,12,29,28,3,68,2,1,50.0,1,50.0,41,267,175,5,3,0,3,1,45,12,0,0,0,1,1,0,0,0.0,0.0,0.3,5,5
2023-08-23,Álvarez Kevin,Apertura 2023 Regular Season,Home,W 3–2,América,Necaxa,Y,RB,90,46,58,79.3,752,122,23,27,85.2,22,25,88.0,1,4,25.0,0,0.1,0.2,1,4,1,1,2,636b0833,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,69,1,9,30,31,5,69,3,1,33.3,2,66.7,41,209,138,4,5,2,0,1,47,6,0,0,0,1,0,1,0,0.0,0.0,0.1,2,4
2023-08-26,Álvarez Kevin,Apertura 2023 Regular Season,Home,D 1–1,América,León,Y,RB,89,33,39,84.6,492,106,15,16,93.8,15,16,93.8,1,3,33.3,0,0.0,0.1,1,2,0,0,1,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0,48,1,7,21,21,5,48,3,3,100.0,0,0.0,22,93,39,2,2,1,2,0,28,7,0,0,0,2,1,2,1,0.1,0.1,0.0,1,2
2023-09-16,Álvarez Kevin,Apertura 2023 Regular Season,Home,W 4–0,América,Guadalajara,Y,RB,90,49,60,81.7,831,249,19,25,76.0,27,28,96.4,2,4,50.0,0,0.2,0.1,1,1,2,1,2,636b0833,2,2,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,1,1,2,50.0,1,1,0,1,1,3,4,0,70,3,19,33,19,1,70,1,0,0.0,0,0.0,27,97,58,0,0,0,2,0,37,8,0,0,0,0,0,0,0,0.0,0.0,0.2,2,0
2023-09-20,Álvarez Kevin,Apertura 2023 Regular Season,Away,W 2–1,América,Querétaro,Y,RB,90,39,51,76.5,579,217,22,26,84.6,14,18,77.8,2,3,66.7,0,0.1,0.0,1,1,0,0,1,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,2,2,100.0,0,0,0,0,0,3,5,0,61,4,27,15,19,2,61,3,2,66.7,1,33.3,29,159,60,2,0,1,0,1,30,4,0,0,0,0,0,1,0,0.0,0.0,0.1,1,2
2023-09-24,Álvarez Kevin,Apertura 2023 Regular Season,Away,D 1–1,América,Toluca,Y,RB,90,36,52,69.2,655,250,18,21,85.7,12,19,63.2,5,9,55.6,0,0.0,0.0,0,2,0,0,3,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,25.0,3,1,0,1,1,2,0,0,63,3,18,23,23,2,63,4,1,25.0,3,75.0,47,284,186,5,4,0,0,1,48,5,0,0,0,2,0,0,0,0.3,0.3,0.0,3,5
2023-09-30,Álvarez Kevin,Apertura 2023 Regular Season,Home,W 1–0,América,UNAM,Y,RB,90,26,35,74.3,510,167,10,11,90.9,12,15,80.0,4,6,66.7,0,0.0,0.0,1,1,0,0,3,636b0833,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,1,1,1,100.0,0,1,0,1,1,5,1,0,46,2,17,18,12,2,46,2,2,100.0,0,0.0,16,112,55,2,2,1,1,2,27,5,0,0,0,1,1,0,0,0.3,0.3,0.0,3,2
2023-10-03,Álvarez Kevin,Apertura 2023 Regular Season,Home,W 4–0,América,Pachuca,Y,RB,90,54,65,83.1,788,255,36,37,97.3,13,16,81.3,3,7,42.9,0,0.0,0.0,0,4,2,0,4,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,2,3,0,73,6,22,32,21,0,73,0,0,0,0,0,47,235,165,3,4,0,2,1,46,1,0,0,0,0,0,0,0,0.0,0.0,0.0,4,3
2023-10-06,Álvarez Kevin,Apertura 2023 Regular Season,Away,W 2–1,América,Mazatlán,N,RB,31,14,18,77.8,252,79,8,8,100.0,4,6,66.7,2,2,100.0,0,0.0,0.0,1,1,0,0,0,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21,0,2,13,6,3,21,1,0,0.0,1,100.0,15,64,22,0,0,0,0,1,14,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2023-10-21,Álvarez Kevin,Apertura 2023 Regular Season,Home,W 4–3,América,Santos,Y,RB,85,44,56,78.6,733,206,18,19,94.7,24,25,96.0,2,8,25.0,1,0.2,0.2,2,3,2,2,4,636b0833,5,4,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,1,1,2,50.0,1,1,0,1,2,4,1,0,67,0,8,27,32,0,67,0,0,0,0,0,36,147,82,0,2,0,0,0,46,10,0,0,0,1,0,0,0,0.0,0.0,0.2,4,0
2023-11-01,Álvarez Kevin,Apertura 2023 Regular Season,Away,W 1–0,América,Atlético,Y,RB,90,47,60,78.3,823,181,23,27,85.2,18,23,78.3,6,10,60.0,0,0.0,0.0,0,2,0,0,4,636b0833,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,0,4,4,100.0,0,0,0,0,2,6,2,0,68,0,21,36,11,1,68,1,0,0.0,1,100.0,46,183,113,2,2,0,0,1,49,3,0,0,0,1,0,1,0,0.0,0.0,0.0,4,2
2023-11-04,Álvarez Kevin,Apertura 2023 Regular Season,Home,W 3–0,América,Tijuana,Y,RB,90,43,48,89.6,664,293,26,28,92.9,12,13,92.3,4,5,80.0,1,0.6,0.4,3,5,6,4,7,636b0833,6,4,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,0.0,2,1,1,0,0,1,1,1,56,1,12,28,16,2,56,4,2,50.0,2,50.0,36,231,161,3,1,0,0,4,48,6,0,0,0,1,0,0,0,0.2,0.2,0.6,7,3
2023-09-09,Álvarez Kevin,Friendlies (M),Neutral,D 2–2,mx Mexico,au Australia,N,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-12,Álvarez Kevin,Friendlies (M),Neutral,D 3–3,mx Mexico,uz Uzbekistan,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,Álvarez Kevin,Apertura — Quarter-finals,Away,D 2–2,América,León,N,"RB,FW",7,2,2,100.0,34,27,1,1,100.0,1,1,100.0,0,0,0,0,0.0,0.0,0,1,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,1,3,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2023-12-02,Álvarez Kevin,Apertura — Quarter-finals,Home,W 2–0,América,León,Y,RB,85,28,36,77.8,469,182,12,14,85.7,8,10,80.0,5,7,71.4,0,0.0,0.0,1,2,0,0,2,636b0833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,4,4,100.0,0,1,0,1,0,4,2,0,48,1,10,19,19,1,48,0,0,0,0,0,17,102,70,1,2,1,2,0,24,5,0,0,0,2,0,0,0,0.0,0.0,0.0,2,1
2023-12-09,Álvarez Kevin,Apertura — Semi-finals,Home,L 0–2,América,Atlético,Y,RB,90,39,46,84.8,690,120,16,16,100.0,19,21,90.5,4,7,57.1,0,0.0,0.0,0,4,0,0,4,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55,1,7,27,21,1,55,3,1,33.3,2,66.7,40,313,224,5,4,1,3,0,40,5,0,0,0,1,1,0,0,0.0,0.0,0.0,4,5
2023-12-14,Álvarez Kevin,Apertura — Finals,Away,D 1–1,América,UANL,N,LM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,636b0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2022-07-02,Quiñones Julián,Apertura 2022 Regular Season,Away,D 0–0,Atlas,América,Y,FW,90.0,26.0,32.0,81.3,476.0,113.0,13.0,16.0,81.3,9.0,11.0,81.8,4.0,5.0,80.0,0.0,0.0,0.1,0.0,5.0,1.0,0.0,6.0,5535c728,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,25.0,20.0,6.0,43.0,8.0,5.0,62.5,3.0,37.5,34.0,223.0,96.0,3.0,1.0,2.0,4.0,2.0,38.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.4,0.4,0.0,6.0,3.0
2022-10-01,Quiñones Julián,Apertura 2022 Regular Season,Home,W 1–0,Atlas,Necaxa,Y,FW,90.0,18.0,23.0,78.3,341.0,27.0,6.0,6.0,100.0,8.0,11.0,72.7,3.0,4.0,75.0,0.0,0.2,0.0,3.0,2.0,0.0,0.0,3.0,5535c728,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,4.0,15.0,20.0,6.0,38.0,3.0,0.0,0.0,1.0,33.3,24.0,130.0,71.0,1.0,0.0,1.0,5.0,3.0,30.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.4,0.4,0.2,3.0,1.0
2022-09-17,Quiñones Julián,Apertura 2022 Regular Season,Away,L 0–2,Atlas,Monterrey,Y,FW,90.0,25.0,36.0,69.4,447.0,115.0,13.0,17.0,76.5,10.0,12.0,83.3,2.0,5.0,40.0,0.0,0.3,0.1,1.0,7.0,2.0,1.0,6.0,5535c728,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,3.0,34.0,16.0,2.0,50.0,7.0,2.0,28.6,3.0,42.9,31.0,156.0,87.0,2.0,3.0,1.0,4.0,1.0,39.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.2,0.2,0.3,6.0,2.0
2022-09-07,Quiñones Julián,Apertura 2022 Regular Season,Away,L 0–1,Atlas,Mazatlán,Y,FW,90.0,21.0,31.0,67.7,345.0,75.0,13.0,16.0,81.3,6.0,8.0,75.0,2.0,5.0,40.0,0.0,0.2,0.4,2.0,3.0,2.0,0.0,5.0,5535c728,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,17.0,22.0,2.0,40.0,1.0,0.0,0.0,1.0,100.0,29.0,188.0,104.0,2.0,3.0,1.0,1.0,3.0,35.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.3,0.3,0.2,5.0,2.0
2022-09-03,Quiñones Julián,Apertura 2022 Regular Season,Home,D 0–0,Atlas,UNAM,Y,FW,90.0,27.0,43.0,62.8,528.0,162.0,11.0,16.0,68.8,13.0,15.0,86.7,3.0,7.0,42.9,0.0,0.0,0.1,1.0,3.0,2.0,0.0,6.0,5535c728,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,62.0,0.0,2.0,31.0,30.0,6.0,62.0,10.0,5.0,50.0,5.0,50.0,42.0,231.0,92.0,2.0,2.0,1.0,8.0,3.0,49.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,0.0,6.0,2.0
2022-08-25,Quiñones Julián,Apertura 2022 Regular Season,Away,L 1–3,Atlas,Pachuca,Y,"LM,FW",90.0,19.0,35.0,54.3,352.0,90.0,8.0,12.0,66.7,7.0,11.0,63.6,3.0,8.0,37.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5535c728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,23.0,21.0,2.0,44.0,1.0,0.0,0.0,0.0,0.0,29.0,169.0,17.0,0.0,0.0,0.0,5.0,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-08-20,Quiñones Julián,Apertura 2022 Regular Season,Home,D 1–1,Atlas,Puebla,Y,FW,90.0,13.0,26.0,50.0,201.0,46.0,6.0,9.0,66.7,6.0,9.0,66.7,0.0,2.0,0.0,0.0,0.1,0.1,1.0,1.0,1.0,0.0,1.0,5535c728,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,0.0,1.0,15.0,27.0,6.0,42.0,6.0,2.0,33.3,3.0,50.0,30.0,119.0,41.0,1.0,1.0,0.0,4.0,4.0,36.0,6.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.8,0.8,0.1,1.0,1.0
2022-08-28,Quiñones Julián,Apertura 2022 Regular Season,Away,L 2–4,Atlas,León,Y,FW,90.0,19.0,33.0,57.6,403.0,99.0,9.0,13.0,69.2,6.0,8.0,75.0,4.0,8.0,50.0,0.0,0.0,0.1,0.0,3.0,1.0,0.0,5.0,5535c728,4.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,26.0,22.0,5.0,49.0,4.0,1.0,25.0,1.0,25.0,39.0,205.0,116.0,4.0,1.0,1.0,4.0,4.0,46.0,13.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.1,0.0,5.0,4.0
2022-08-13,Quiñones Julián,Apertura 2022 Regular Season,Away,D 1–1,Atlas,Guadalajara,Y,FW,90.0,16.0,19.0,84.2,312.0,80.0,8.0,9.0,88.9,6.0,6.0,100.0,2.0,3.0,66.7,0.0,0.1,0.1,2.0,1.0,2.0,1.0,3.0,5535c728,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,3.0,16.0,14.0,3.0,32.0,4.0,1.0,25.0,1.0,25.0,24.0,118.0,36.0,1.0,1.0,0.0,3.0,2.0,26.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.2,0.2,0.1,3.0,1.0
2022-08-04,Quiñones Julián,Apertura 2022 Regular Season,Home,W 3–1,Atlas,Querétaro,Y,FW,90.0,23.0,28.0,82.1,397.0,159.0,10.0,12.0,83.3,11.0,13.0,84.6,2.0,2.0,100.0,0.0,0.6,0.6,4.0,2.0,4.0,0.0,8.0,5535c728,9.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,17.0,27.0,9.0,41.0,5.0,3.0,60.0,2.0,40.0,33.0,265.0,112.0,4.0,6.0,2.0,2.0,4.0,32.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.7,0.7,0.6,8.0,4.0
2022-07-31,Quiñones Julián,Apertura 2022 Regular Season,Away,L 0–1,Atlas,Santos,Y,FW,90.0,20.0,27.0,74.1,349.0,107.0,11.0,15.0,73.3,6.0,7.0,85.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,5535c728,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2.0,16.0,23.0,5.0,41.0,4.0,1.0,25.0,3.0,75.0,26.0,115.0,44.0,0.0,2.0,0.0,2.0,0.0,35.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.2,0.2,0.0,3.0,0.0
2022-07-26,Quiñones Julián,Apertura 2022 Regular Season,Home,L 1–2,Atlas,Tijuana,Y,FW,90.0,27.0,35.0,77.1,470.0,61.0,9.0,14.0,64.3,16.0,18.0,88.9,2.0,2.0,100.0,0.0,0.1,0.1,2.0,5.0,0.0,0.0,4.0,5535c728,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,23.0,29.0,6.0,52.0,4.0,0.0,0.0,4.0,100.0,33.0,209.0,51.0,2.0,0.0,1.0,3.0,2.0,46.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.1,4.0,2.0
2022-07-23,Quiñones Julián,Apertura 2022 Regular Season,Away,L 0–2,Atlas,UANL,Y,FW,74.0,11.0,18.0,61.1,167.0,0.0,6.0,9.0,66.7,4.0,5.0,80.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5535c728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,4.0,13.0,14.0,5.0,31.0,3.0,2.0,66.7,0.0,0.0,13.0,69.0,7.0,0.0,0.0,1.0,7.0,1.0,18.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
